,日期,话题热度占比（%）,95%置信区间上界（%）,95%置信区间下界（%）,话题热度占比预测（%）,置信度为95%的预测区间上界（%）,置信度为95%的预测区间下界（%）
219,2017-07-16,1.08971466191757,2.62333752108152,-0.443908197246386,,,
220,2017-07-23,1.11979146362661,2.65341432279056,-0.413831395537341,,,
221,2017-07-30,0.960263211929061,2.49388607109301,-0.573359647234891,,,
222,2017-08-06,1.03094257191026,2.56456543107421,-0.502680287253689,,,
223,2017-08-13,0.957897235135903,2.49152009429985,-0.575725624028048,,,
224,2017-08-20,1.07731330493488,2.61093616409883,-0.456309554229072,,,
225,2017-08-27,0.966725426231083,2.50034828539503,-0.566897432932868,,,
226,2017-09-03,1.08692077782725,2.6205436369912,-0.446702081336699,,,
227,2017-09-10,1.00401359685911,2.53763645602306,-0.529609262304842,,,
228,2017-09-17,1.06181565299492,2.59543851215887,-0.471807206169028,,,
229,2017-09-24,1.08331581393981,2.61693867310376,-0.45030704522414,,,
230,2017-10-01,0.996673847656757,2.53029670682071,-0.536949011507194,,,
231,2017-10-08,0.978250223899973,2.51187308306392,-0.555372635263979,,,
232,2017-10-15,0.927854540024942,2.46147739918889,-0.605768319139009,,,
233,2017-10-22,1.08982735929976,2.62345021846371,-0.443795499864196,,,
234,2017-10-29,1.07133166621841,2.60495452538236,-0.46229119294554,,,
235,2017-11-05,1.24614705418014,2.77976991334409,-0.287475804983808,,,
236,2017-11-12,1.19638473629087,2.73000759545482,-0.337238122873081,,,
237,2017-11-19,1.34644858779792,2.88007144696187,-0.187174271366031,,,
238,2017-11-26,1.26819363827918,2.80181649744313,-0.265429220884769,,,
239,2017-12-03,1.14916289882743,2.68278575799138,-0.38445996033652,,,
240,2017-12-10,1.32370982989527,2.85733268905922,-0.209913029268681,,,
241,2017-12-17,1.34224164561494,2.87586450477889,-0.191381213549011,,,
242,2017-12-24,1.65715279672468,3.19077565588863,0.123529937560727,,,
243,2018-01-01,1.54876892309922,3.08239178226317,0.0151460639352683,,,
244,2018-01-08,3.86703858472726,5.40066144389121,2.3334157255633,,,
245,2018-01-15,2.20107042590262,3.73469328506657,0.667447566738668,,,
246,2018-01-22,2.08868711000304,3.62230996916699,0.55506425083909,,,
247,2018-01-29,0.984258011985428,2.51788087114938,-0.549364847178523,,,
248,2018-02-05,1.82460649406899,3.35822935323294,0.29098363490504,,,
249,2018-02-12,2.87263562582455,4.4062584849885,1.3390127666606,,,
250,2018-02-19,1.09949234700954,2.63311520617349,-0.434130512154409,,,
251,2018-02-26,1.87545112474719,3.40907398391114,0.34182826558324,,,
252,2018-03-05,0.955873264120878,2.48949612328483,-0.577749595043073,,,
253,2018-03-12,0.497772817897924,2.03139567706188,-1.03585004126603,,,
254,2018-03-19,0.968355066801117,2.50197792596507,-0.565267792362834,,,
255,2018-03-26,0.831558773078551,2.3651816322425,-0.702064086085401,,,
256,2018-04-02,0.972253090219291,2.50587594938324,-0.561369768944661,,,
257,2018-04-09,0.961862863053121,2.49548572221707,-0.57175999611083,,,
258,2018-04-16,1.07653506115531,2.61015792031926,-0.457087798008645,,,
259,2018-04-23,1.37414483479613,2.90776769396008,-0.159478024367826,,,
260,2018-04-30,1.0225962297142,2.55621908887815,-0.51102662944975,,,
261,2018-05-07,1.08460877649441,2.61823163565836,-0.449014082669543,,,
262,2018-05-14,0.989264169604739,2.52288702876869,-0.544358689559212,,,
263,2018-05-21,1.25316638245898,2.78678924162293,-0.280456476704974,,,
264,2018-05-28,1.31103688542568,2.84465974458963,-0.222585973738271,,,
265,2018-06-04,1.24517608322402,2.77879894238797,-0.288446775939928,,,
266,2018-06-11,1.13533419545719,2.66895705462114,-0.398288663706762,,,
267,2018-06-18,1.20786975996423,2.74149261912818,-0.32575309919972,,,
268,2018-06-25,0.992929299067842,2.52655215823179,-0.54069356009611,,,
269,2018-07-02,1.00507116226783,2.53869402143178,-0.528551696896119,,,
270,2018-07-09,0.817291155596731,2.35091401476068,-0.716331703567221,,,
271,2018-07-16,0.922143550075414,2.45576640923937,-0.611479309088537,,,
272,2018-07-23,0.935035971310873,2.46865883047482,-0.598586887853078,,,
273,2018-07-30,1.02568922139307,2.55931208055702,-0.507933637770881,,,
274,2018-08-06,1.09475162334738,2.62837448251133,-0.438871235816571,,,
275,2018-08-13,1.14320584511259,2.67682870427654,-0.390417014051364,,,
276,2018-08-20,0.998159574680565,2.53178243384452,-0.535463284483386,,,
277,2018-08-27,1.04064446130902,2.57426732047297,-0.492978397854931,,,
278,2018-09-03,0.915912930058999,2.44953578922295,-0.617709929104952,,,
279,2018-09-10,1.0393806976733,2.57300355683725,-0.494242161490649,,,
280,2018-09-17,1.14068310949046,2.67430596865441,-0.392939749673491,,,
281,2018-09-24,1.16094760716856,2.69457046633251,-0.372675251995391,,,
282,2018-10-01,1.11553276470132,2.64915562386528,-0.418090094462627,,,
283,2018-10-08,0.808085800883021,2.34170866004697,-0.725537058280931,,,
284,2018-10-15,0.984781657387553,2.5184045165515,-0.548841201776398,,,
285,2018-10-22,0.823573796188926,2.35719665535288,-0.710049062975026,,,
286,2018-10-29,1.16407695565754,2.69769981482149,-0.369545903506413,,,
287,2018-11-05,1.27504730423838,2.80867016340233,-0.258575554925573,,,
288,2018-11-12,1.38211255353533,2.91573541269928,-0.151510305628619,,,
289,2018-11-19,1.3155240703859,2.84914692954985,-0.21809878877805,,,
290,2018-11-26,0.957705398968711,2.49132825813266,-0.575917460195241,,,
291,2018-12-03,1.01691574886036,2.55053860802431,-0.516707110303594,,,
292,2018-12-10,0.932605595445803,2.46622845460975,-0.601017263718148,,,
293,2018-12-17,1.15744540954355,2.6910682687075,-0.376177449620399,,,
294,2018-12-24,1.08371109920795,2.61733395837191,-0.449911759955997,,,
295,2018-12-31,0.98153040588255,2.5151532650465,-0.552092453281401,,,
296,2019-01-01,0.734140489223382,2.26776334838733,-0.799482369940569,,,
297,2019-01-08,0.716674422174927,2.25029728133888,-0.816948436989024,,,
298,2019-01-15,0.667798039192075,2.20142089835603,-0.865824819971876,,,
299,2019-01-22,0.813212869123131,2.34683572828708,-0.72040999004082,,,
300,2019-01-29,0.909535027972955,2.44315788713691,-0.624087831190997,,,
301,2019-02-05,0.85448288872852,2.38810574789247,-0.679139970435431,,,
302,2019-02-12,0.788568779094782,2.32219163825873,-0.745054080069169,,,
303,2019-02-19,0.690761878901823,2.22438473806577,-0.842860980262128,,,
304,2019-02-26,0.802047561987176,2.33567042115113,-0.731575297176775,,,
305,2019-03-05,0.854152164633423,2.38777502379737,-0.679470694530529,,,
306,2019-03-12,0.954508008121806,2.48813086728576,-0.579114851042145,,,
307,2019-03-19,1.00582230392334,2.53944516308729,-0.527800555240608,,,
308,2019-03-26,0.940990875923648,2.4746137350876,-0.592631983240304,,,
309,2019-04-02,0.885769833739831,2.41939269290378,-0.64785302542412,,,
310,2019-04-09,0.947543866580992,2.48116672574494,-0.586078992582959,,,
311,2019-04-16,0.9124301681475,2.44605302731145,-0.621192691016451,,,
312,2019-04-23,0.972324759709255,2.50594761887321,-0.561298099454697,,,
313,2019-04-30,0.977090586836269,2.51071344600022,-0.556532272327682,,,
314,2019-05-07,0.944407122044527,2.47802998120848,-0.589215737119425,,,
315,2019-05-14,0.941687823381725,2.47531068254568,-0.591935035782227,,,
316,2019-05-21,0.849717558964507,2.38334041812846,-0.683905300199444,,,
317,2019-05-28,0.920009057662549,2.4536319168265,-0.613613801501402,,,
318,2019-06-04,0.870275910178668,2.40389876934262,-0.663346948985284,,,
319,2019-06-11,1.03623405291577,2.56985691207972,-0.497388806248179,,,
320,2019-06-18,1.06595747370433,2.59958033286828,-0.467665385459618,,,
321,2019-06-25,1.08310025303921,2.61672311220316,-0.45052260612474,,,
322,2019-07-02,1.0916730634618,2.62529592262575,-0.44194979570215,,,
323,2019-07-09,0.992677220512262,2.52630007967621,-0.54094563865169,,,
324,2019-07-16,1.19894526232621,2.73256812149017,-0.334677596837738,,,
325,2019-07-23,1.1624034691176,2.69602632828155,-0.371219390046356,,,
326,2019-07-30,1.2525830175754,2.78620587673936,-0.281039841588547,,,
327,2019-08-06,1.06878345265819,2.60240631182214,-0.46483940650576,,,
328,2019-08-13,1.12205390029852,2.65567675946247,-0.411568958865432,,,
329,2019-08-20,1.11277757188263,2.64640043104658,-0.420845287281326,,,
330,2019-08-27,1.00348760401262,2.53711046317657,-0.530135255151334,,,
331,2019-09-03,0.998344868942133,2.53196772810608,-0.535277990221818,,,
332,2019-09-10,0.878154242279641,2.41177710144359,-0.655468616884311,,,
333,2019-09-17,1.0704187102838,2.60404156944775,-0.463204148880151,,,
334,2019-09-24,0.877025869090225,2.41064872825418,-0.656596990073726,,,
335,2019-10-01,1.06349085301865,2.5971137121826,-0.4701320061453,,,
336,2019-10-08,0.931549448018766,2.46517230718272,-0.602073411145185,,,
337,2019-10-15,0.975169306914961,2.50879216607891,-0.558453552248991,,,
338,2019-10-22,0.938033435476465,2.47165629464042,-0.595589423687486,,,
339,2019-10-29,0.970158494758828,2.50378135392278,-0.563464364405123,,,
340,2019-11-05,1.18788400288544,2.7215068620494,-0.345738856278508,,,
341,2019-11-12,0.94342829628427,2.47705115544822,-0.590194562879681,,,
342,2019-11-19,1.18501612483179,2.71863898399574,-0.348606734332159,,,
343,2019-11-26,0.962791303452399,2.49641416261635,-0.570831555711552,,,
344,2019-12-03,1.19510483608222,2.72872769524617,-0.338518023081731,,,
345,2019-12-10,1.11675476647892,2.65037762564287,-0.416868092685034,,,
346,2019-12-17,1.27528327986839,2.80890613903234,-0.258339579295566,,,
347,2019-12-24,1.20858436731904,2.74220722648299,-0.325038491844912,,,
348,2020-01-01,1.04087922251373,2.57450208167768,-0.492743636650223,,,
349,2020-01-08,0.983486132328375,2.51710899149233,-0.550136726835576,,,
350,2020-01-15,0.924525339174747,2.4581481983387,-0.609097519989204,,,
351,2020-01-22,1.06679376766967,2.60041662683362,-0.466829091494281,,,
352,2020-01-29,0.970302620877605,2.50392548004156,-0.563320238286347,,,
353,2020-02-05,0.900054517616581,2.43367737678053,-0.63356834154737,,,
354,2020-02-12,0.782604712953829,2.31622757211778,-0.751018146210123,,,
355,2020-02-19,0.707124608496266,2.24074746766022,-0.826498250667685,,,
356,2020-02-26,0.665338496844745,2.1989613560087,-0.868284362319206,,,
357,2020-03-04,0.723701871240054,2.257324730404,-0.809920987923898,,,
358,2020-03-11,0.777831016658563,2.31145387582251,-0.755791842505389,,,
359,2020-03-18,0.751545393777613,2.28516825294156,-0.782077465386338,,,
360,2020-03-25,0.770038316580054,2.30366117574401,-0.763584542583897,,,
361,2020-04-01,0.754038241346045,2.28766110051,-0.779584617817907,,,
362,2020-04-08,0.729929150217946,2.2635520093819,-0.803693708946005,,,
363,2020-04-15,0.785691839769943,2.31931469893389,-0.747931019394008,,,
364,2020-04-22,0.83365986590077,2.36728272506472,-0.699962993263182,,,
365,2020-04-29,0.895709287509872,2.42933214667382,-0.637913571654079,,,
366,2020-05-06,0.880924089846699,2.41454694901065,-0.652698769317253,,,
367,2020-05-13,0.93451320679846,2.46813606596241,-0.599109652365491,,,
368,2020-05-20,0.896416612543839,2.43003947170779,-0.637206246620112,,,
369,2020-05-27,0.937767515798149,2.4713903749621,-0.595855343365802,,,
370,2020-06-03,0.936326737752747,2.4699495969167,-0.597296121411205,,,
371,2020-06-10,0.93037480254103,2.46399766170498,-0.603248056622922,,,
372,2020-06-17,0.843897361775407,2.37752022093936,-0.689725497388544,,,
373,2020-06-24,0.847732640003164,2.38135549916711,-0.685890219160788,,,
